,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,101,2024-06-21 13:19:04,3,distance,cathedral,numerosity_judgement,99,0,6,countries_reversed,"['_Syria_reversed', '_Britain_reversed', '_Yemen_reversed', '_Mali_reversed', '_Sudan_reversed', '_Tonga_reversed']","['f', 'm', 'm', 'f', 'm', 'f']","['p268', 'p256', 'p307', 'p245', 'p229', 'p284']","[10, 0, 9, 8, 3, 5]","[93.00003341222717, 84.40078082039426, 92.00610777531934, 92.0152836843556, 89.14911522239515, 90.34149293193902]",6.0,True,7.833333333333333,3.8686776379877745,2.960503578186035,0.8190670752468505
0,,101,2024-06-21 13:19:09,3,distance,cathedral,numerosity_judgement,99,1,5,countries_reversed,"['_Britain_reversed', '_Japan_reversed', '_Peru_reversed', '_Oman_reversed', '_Yemen_reversed']","['m', 'm', 'f', 'f', 'f']","['p229', 'p256', 'p248', 'p245', 'p268']","[1, 7, 6, 0, 9]","[86.2038576498559, 91.73820004985969, 91.58892582949886, 84.40078082039426, 92.00610777531934]",2.0,False,6.6,3.9115214431215892,1.6717612743377686,0.6797525819997731
0,,101,2024-06-21 13:19:13,3,distance,cathedral,numerosity_judgement,99,2,4,countries_reversed,"['_Peru_reversed', '_Mali_reversed', '_Belgium_reversed', '_Yemen_reversed']","['f', 'm', 'm', 'f']","['p248', 'p229', 'p307', 'p268']","[10, 5, 8, 6]","[93.00003341222717, 90.34149293193902, 92.0152836843556, 91.58892582949886]",3.0,False,9.25,2.217355782608345,1.3436589241027832,0.802281239359891
0,,101,2024-06-21 13:20:40,3,distance,cathedral,numerosity_judgement,99,0,4,countries_reversed,"['_Peru_reversed', '_Oman_reversed', '_Britain_reversed', '_Mali_reversed']","['m', 'f', 'm', 'f']","['p318', 'p245', 'p256', 'p248']","[10, 0, 1, 9]","[93.00003341222717, 84.40078082039426, 86.2038576498559, 92.00610777531934]",2.0,False,7.0,5.228129047119374,1.6092658042907715,0.7409715128816252
0,,101,2024-06-21 13:20:45,3,distance,cathedral,numerosity_judgement,99,1,2,countries_reversed,"['_Oman_reversed', '_Syria_reversed']","['f', 'm']","['p268', 'p307']","[9, 6]","[92.00610777531934, 91.58892582949886]",3.0,False,9.5,2.1213203435596424,1.874871015548706,0.7552604698672114
0,,101,2024-06-21 13:20:49,3,distance,cathedral,numerosity_judgement,99,2,5,countries_reversed,"['_Peru_reversed', '_Congo_reversed', '_Syria_reversed', '_Britain_reversed', '_Yemen_reversed']","['m', 'f', 'm', 'm', 'f']","['p318', 'p284', 'p256', 'p229', 'p245']","[7, 1, 4, 10, 8]","[91.73820004985969, 86.2038576498559, 89.31368318402099, 93.00003341222717, 92.0152836843556]",4.0,False,8.0,3.5355339059327378,1.5936434268951416,0.8352059925093633
0,,101,2024-06-21 13:20:53,3,distance,cathedral,numerosity_judgement,99,3,3,countries_reversed,"['_Sudan_reversed', '_Syria_reversed', '_Tonga_reversed']","['f', 'm', 'f']","['p268', 'p229', 'p284']","[8, 3, 9]","[92.0152836843556, 89.14911522239515, 92.00610777531934]",3.0,True,8.666666666666666,3.214550253664318,1.7853484153747559,0.92896379525593
0,,101,2024-06-21 13:20:58,3,distance,cathedral,numerosity_judgement,99,4,6,countries_reversed,"['_Britain_reversed', '_Yemen_reversed', '_Syria_reversed', '_Oman_reversed', '_Peru_reversed', '_Tonga_reversed']","['m', 'f', 'm', 'm', 'f', 'f']","['p229', 'p268', 'p256', 'p318', 'p248', 'p245']","[9, 5, 6, 4, 10, 7]","[92.00610777531934, 90.34149293193902, 91.58892582949886, 89.31368318402099, 93.00003341222717, 91.73820004985969]",5.0,False,8.833333333333334,2.3166067138525404,1.2808372974395752,0.685143570536829
0,,101,2024-06-21 13:21:11,3,distance,cathedral,numerosity_judgement,99,5,4,countries_reversed,"['_Japan_reversed', '_Cuba_reversed', '_Congo_reversed', '_Belgium_reversed']","['m', 'f', 'm', 'f']","['p307', 'p284', 'p229', 'p268']","[8, 10, 0, 1]","[92.0152836843556, 93.00003341222717, 84.40078082039426, 86.2038576498559]",2.0,False,6.75,4.9916597106239795,10.407204627990723,0.9118828736806264
0,,101,2024-06-21 13:21:15,3,distance,cathedral,numerosity_judgement,99,6,5,countries_reversed,"['_Syria_reversed', '_Japan_reversed', '_Tonga_reversed', '_Togo_reversed', '_Sudan_reversed']","['m', 'm', 'f', 'f', 'f']","['p318', 'p229', 'p245', 'p248', 'p268']","[6, 1, 2, 5, 0]","[91.58892582949886, 86.2038576498559, 87.57049330475357, 90.34149293193902, 84.40078082039426]",5.0,True,4.8,2.588435821108957,1.48427414894104,0.9319146521393712
0,,101,2024-06-21 13:21:20,3,distance,cathedral,numerosity_judgement,99,7,6,countries_reversed,"['_Yemen_reversed', '_Britain_reversed', '_Cuba_reversed', '_Belgium_reversed', '_Tonga_reversed', '_Peru_reversed']","['f', 'f', 'm', 'f', 'm', 'm']","['p245', 'p248', 'p318', 'p268', 'p256', 'p229']","[4, 1, 6, 5, 9, 3]","[89.31368318402099, 86.2038576498559, 91.58892582949886, 90.34149293193902, 92.00610777531934, 89.14911522239515]",6.0,True,6.666666666666667,2.7325202042558927,1.781127691268921,0.8351378958120531
0,,101,2024-06-21 13:21:24,3,distance,cathedral,numerosity_judgement,99,8,3,countries_reversed,"['_Britain_reversed', '_Belgium_reversed', '_Peru_reversed']","['m', 'm', 'f']","['p307', 'p256', 'p245']","[4, 0, 2]","[89.31368318402099, 84.40078082039426, 87.57049330475357]",3.0,True,4.0,2.0,1.6717627048492432,0.78053569401884
0,,101,2024-06-21 13:21:28,3,distance,cathedral,numerosity_judgement,99,9,2,countries_reversed,"['_Cuba_reversed', '_Belgium_reversed']","['f', 'f']","['p284', 'p245']","[1, 10]","[86.2038576498559, 93.00003341222717]",2.0,True,7.5,6.363961030678928,1.6812810897827148,0.8330155487458858
0,,101,2024-06-21 13:33:40,3,distance,cathedral,numerosity_judgement,99,0,2,countries_reversed,"['_Mali_reversed', '_Oman_reversed']","['f', 'f']","['p245', 'p248']","[5, 4]","[90.34149293193902, 89.31368318402099]",2.0,True,6.5,0.7071067811865476,0.18748736381530762,0.6385313812280105
0,,101,2024-06-21 13:33:45,3,distance,cathedral,numerosity_judgement,99,1,5,countries_reversed,"['_Oman_reversed', '_Peru_reversed', '_Mali_reversed', '_Syria_reversed', '_Belgium_reversed']","['f', 'm', 'f', 'f', 'm']","['p248', 'p256', 'p268', 'p284', 'p307']","[4, 8, 7, 1, 9]","[89.31368318402099, 92.0152836843556, 91.73820004985969, 86.2038576498559, 92.00610777531934]",2.0,False,7.8,3.2710854467592254,2.1411798000335693,0.8171830666212688
0,,101,2024-06-21 13:33:49,3,distance,cathedral,numerosity_judgement,99,2,6,countries_reversed,"['_Mali_reversed', '_Congo_reversed', '_Tonga_reversed', '_Togo_reversed', '_Sudan_reversed', '_Peru_reversed']","['m', 'f', 'm', 'm', 'm', 'f']","['p256', 'p268', 'p229', 'p307', 'p318', 'p284']","[0, 3, 6, 10, 2, 4]","[84.40078082039426, 89.14911522239515, 91.58892582949886, 93.00003341222717, 87.57049330475357, 89.31368318402099]",2.0,False,6.166666666666667,3.488074922742725,1.119558334350586,0.9006696175235501
0,,101,2024-06-21 13:33:57,3,distance,cathedral,numerosity_judgement,99,3,4,countries_reversed,"['_Syria_reversed', '_Britain_reversed', '_Belgium_reversed', '_Congo_reversed']","['m', 'f', 'f', 'f']","['p318', 'p248', 'p245', 'p284']","[4, 2, 9, 5]","[89.31368318402099, 87.57049330475357, 92.00610777531934, 90.34149293193902]",2.0,False,7.0,2.943920288775949,5.391036510467529,0.8989218022925888
0,,101,2024-06-21 13:34:52,3,distance,cathedral,numerosity_judgement,99,0,2,countries_reversed,"['_Japan_reversed', '_Syria_reversed']","['m', 'f']","['p229', 'p284']","[6, 2]","[91.58892582949886, 87.57049330475357]",2.0,True,6.0,2.8284271247461903,1.0624282360076904,0.8577006015208263
0,,101,2024-06-21 13:34:56,3,distance,cathedral,numerosity_judgement,99,1,4,countries_reversed,"['_Cuba_reversed', '_Britain_reversed', '_Syria_reversed', '_Belgium_reversed']","['f', 'm', 'f', 'm']","['p284', 'p307', 'p248', 'p256']","[6, 9, 0, 5]","[91.58892582949886, 92.00610777531934, 84.40078082039426, 90.34149293193902]",3.0,False,7.0,3.7416573867739413,0.37497520446777344,0.773464986948133
0,,101,2024-06-21 13:35:00,3,distance,cathedral,numerosity_judgement,99,2,6,countries_reversed,"['_Tonga_reversed', '_Peru_reversed', '_Syria_reversed', '_Belgium_reversed', '_Yemen_reversed', '_Cuba_reversed']","['m', 'f', 'm', 'm', 'f', 'f']","['p318', 'p245', 'p229', 'p256', 'p284', 'p248']","[2, 6, 5, 8, 1, 10]","[87.57049330475357, 91.58892582949886, 90.34149293193902, 92.0152836843556, 86.2038576498559, 93.00003341222717]",2.0,False,7.333333333333333,3.444802848737017,0.4530949592590332,0.7802973555782544
0,,101,2024-06-21 13:35:08,3,distance,cathedral,numerosity_judgement,99,3,3,countries_reversed,"['_Yemen_reversed', '_Mali_reversed', '_Britain_reversed']","['f', 'f', 'f']","['p268', 'p248', 'p245']","[8, 2, 9]","[92.0152836843556, 87.57049330475357, 92.00610777531934]",3.0,True,8.333333333333334,3.7859388972001824,3.7341208457946777,0.7018159119282715
0,,101,2024-06-21 13:35:12,3,distance,cathedral,numerosity_judgement,99,4,5,countries_reversed,"['_Japan_reversed', '_Cuba_reversed', '_Peru_reversed', '_Belgium_reversed', '_Britain_reversed']","['m', 'f', 'f', 'f', 'm']","['p256', 'p248', 'p268', 'p245', 'p307']","[4, 9, 5, 10, 3]","[89.31368318402099, 92.00610777531934, 90.34149293193902, 93.00003341222717, 89.14911522239515]",2.0,False,8.2,3.1144823004794873,0.06249547004699707,0.7331971399387129
0,,101,2024-06-21 13:35:16,3,distance,cathedral,numerosity_judgement,99,5,6,countries_reversed,"['_Sudan_reversed', '_Yemen_reversed', '_Togo_reversed', '_Britain_reversed', '_Peru_reversed', '_Oman_reversed']","['m', 'm', 'f', 'm', 'f', 'm']","['p307', 'p229', 'p268', 'p256', 'p284', 'p318']","[0, 5, 8, 1, 4, 6]","[84.40078082039426, 90.34149293193902, 92.0152836843556, 86.2038576498559, 89.31368318402099, 91.58892582949886]",2.0,False,6.0,3.03315017762062,0.14061379432678223,0.8029735557825446
0,,101,2024-06-21 13:35:20,3,distance,cathedral,numerosity_judgement,99,6,3,countries_reversed,"['_Syria_reversed', '_Belgium_reversed', '_Congo_reversed']","['f', 'f', 'f']","['p248', 'p268', 'p284']","[4, 9, 7]","[89.31368318402099, 92.00610777531934, 91.73820004985969]",2.0,False,8.666666666666666,2.516611478423583,0.07811856269836426,0.9395301327885598
0,,101,2024-06-21 13:35:23,3,distance,cathedral,numerosity_judgement,99,7,2,countries_reversed,"['_Cuba_reversed', '_Mali_reversed']","['f', 'm']","['p268', 'p307']","[10, 5]","[93.00003341222717, 90.34149293193902]",2.0,True,9.5,3.5355339059327378,0.09294819831848145,0.6244694132334582
0,,101,2024-06-21 13:36:22,3,distance,cathedral,numerosity_judgement,99,0,4,countries_reversed,"['_Mali_reversed', '_Oman_reversed', '_Yemen_reversed', '_Cuba_reversed']","['m', 'm', 'm', 'f']","['p256', 'p229', 'p318', 'p268']","[10, 9, 6, 7]","[93.00003341222717, 92.00610777531934, 91.58892582949886, 91.73820004985969]",2.0,False,10.0,1.8257418583505538,2.1717281341552734,0.6478606287595051
