,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_103_collocated,2024-08-07 11:55:37,3,distance,cathedral,numerosity_judgement,1,10,4,countries_reversed,"['_Britain_reversed', '_Togo_reversed', '_Syria_reversed', '_Cuba_reversed']","['f', 'm', 'm', 'f']","['p248', 'p318', 'p256', 'p268']","[10, 6, 2, 3]","[93.00003341222717, 91.58892582949886, 87.57049330475357, 89.14911522239515]",3.0,False,7.25,3.593976442141304,2.1560990810394287,0.7316082170014754
0,,sub_103_collocated,2024-08-07 11:55:42,3,distance,cathedral,numerosity_judgement,1,11,2,countries_reversed,"['_Congo_reversed', '_Belgium_reversed']","['m', 'm']","['p256', 'p307']","[8, 9]","[92.0152836843556, 92.00610777531934]",2.0,True,10.5,0.7071067811865476,2.609705924987793,0.7646010668482579
0,,sub_103_collocated,2024-08-07 11:55:46,3,distance,cathedral,numerosity_judgement,1,12,3,countries_reversed,"['_Togo_reversed', '_Cuba_reversed', '_Peru_reversed']","['m', 'f', 'm']","['p318', 'p248', 'p256']","[1, 9, 5]","[86.2038576498559, 92.00610777531934, 90.34149293193902]",3.0,True,7.0,4.0,2.6716883182525635,0.7666666666666667
0,,sub_103_collocated,2024-08-07 11:55:51,3,distance,cathedral,numerosity_judgement,1,13,6,countries_reversed,"['_Oman_reversed', '_Sudan_reversed', '_Syria_reversed', '_Mali_reversed', '_Tonga_reversed', '_Congo_reversed']","['m', 'f', 'm', 'f', 'f', 'm']","['p318', 'p245', 'p256', 'p268', 'p248', 'p307']","[0, 10, 3, 5, 8, 4]","[84.40078082039426, 93.00003341222717, 89.14911522239515, 90.34149293193902, 92.0152836843556, 89.31368318402099]",4.0,False,7.0,3.5777087639996634,2.359210968017578,0.9246510044262852
0,,sub_103_collocated,2024-08-07 11:55:55,3,distance,cathedral,numerosity_judgement,1,14,5,countries_reversed,"['_Congo_reversed', '_Mali_reversed', '_Yemen_reversed', '_Belgium_reversed', '_Togo_reversed']","['m', 'm', 'f', 'f', 'f']","['p318', 'p256', 'p248', 'p284', 'p245']","[3, 7, 5, 6, 2]","[89.14911522239515, 91.73820004985969, 90.34149293193902, 91.58892582949886, 87.57049330475357]",5.0,True,6.6,2.073644135332772,2.5154502391815186,0.7559754851889683
0,,sub_103_collocated,2024-08-07 11:56:00,3,distance,cathedral,numerosity_judgement,1,15,3,countries_reversed,"['_Syria_reversed', '_Sudan_reversed', '_Congo_reversed']","['m', 'f', 'm']","['p256', 'p248', 'p229']","[10, 9, 6]","[93.00003341222717, 92.00610777531934, 91.58892582949886]",3.0,True,10.333333333333334,2.0816659994661326,2.8123035430908203,0.8077743729429123
0,,sub_103_collocated,2024-08-07 11:56:03,3,distance,cathedral,numerosity_judgement,1,16,2,countries_reversed,"['_Cuba_reversed', '_Oman_reversed']","['m', 'm']","['p318', 'p307']","[3, 4]","[89.14911522239515, 89.31368318402099]",2.0,True,5.5,0.7071067811865476,1.3905284404754639,0.6099421178072864
0,,sub_103_collocated,2024-08-07 11:56:08,3,distance,cathedral,numerosity_judgement,1,17,6,countries_reversed,"['_Yemen_reversed', '_Togo_reversed', '_Oman_reversed', '_Peru_reversed', '_Sudan_reversed', '_Congo_reversed']","['f', 'f', 'm', 'f', 'm', 'f']","['p268', 'p245', 'p307', 'p284', 'p318', 'p248']","[10, 6, 1, 8, 5, 4]","[93.00003341222717, 91.58892582949886, 86.2038576498559, 92.0152836843556, 90.34149293193902, 89.31368318402099]",4.0,False,7.666666666666667,3.141125063837266,2.6560659408569336,0.8581318806037908
0,,sub_103_collocated,2024-08-07 11:56:12,3,distance,cathedral,numerosity_judgement,1,18,4,countries_reversed,"['_Peru_reversed', '_Japan_reversed', '_Cuba_reversed', '_Mali_reversed']","['m', 'f', 'm', 'f']","['p256', 'p284', 'p229', 'p245']","[2, 3, 4, 5]","[87.57049330475357, 89.14911522239515, 89.31368318402099, 90.34149293193902]",3.0,False,5.5,1.2909944487358056,1.7967529296875,0.8045397798206787
0,,sub_103_collocated,2024-08-07 11:56:16,3,distance,cathedral,numerosity_judgement,1,19,5,countries_reversed,"['_Cuba_reversed', '_Belgium_reversed', '_Sudan_reversed', '_Peru_reversed', '_Yemen_reversed']","['f', 'f', 'm', 'f', 'm']","['p268', 'p245', 'p307', 'p248', 'p318']","[1, 10, 0, 5, 8]","[86.2038576498559, 93.00003341222717, 84.40078082039426, 90.34149293193902, 92.0152836843556]",4.0,False,6.8,4.324349662087931,1.8279986381530762,0.9233798660764952
0,,sub_103_collocated,2024-08-07 11:56:20,3,distance,cathedral,numerosity_judgement,1,20,6,countries_reversed,"['_Togo_reversed', '_Congo_reversed', '_Cuba_reversed', '_Yemen_reversed', '_Mali_reversed', '_Oman_reversed']","['m', 'm', 'f', 'f', 'f', 'f']","['p256', 'p229', 'p245', 'p268', 'p248', 'p284']","[8, 1, 5, 9, 10, 6]","[92.0152836843556, 86.2038576498559, 90.34149293193902, 92.00610777531934, 93.00003341222717, 91.58892582949886]",5.0,False,8.5,3.271085446759225,1.5311439037322998,0.683270911360799
0,,sub_103_collocated,2024-08-07 11:56:23,3,distance,cathedral,numerosity_judgement,1,21,4,countries_reversed,"['_Peru_reversed', '_Cuba_reversed', '_Mali_reversed', '_Belgium_reversed']","['m', 'f', 'f', 'm']","['p256', 'p284', 'p268', 'p318']","[6, 2, 10, 9]","[91.58892582949886, 87.57049330475357, 93.00003341222717, 92.00610777531934]",4.0,True,8.75,3.593976442141304,1.7186307907104492,0.9270797866303484
0,,sub_103_collocated,2024-08-07 11:56:28,3,distance,cathedral,numerosity_judgement,1,22,5,countries_reversed,"['_Oman_reversed', '_Belgium_reversed', '_Togo_reversed', '_Cuba_reversed', '_Congo_reversed']","['m', 'f', 'f', 'm', 'f']","['p229', 'p248', 'p284', 'p307', 'p245']","[8, 6, 1, 7, 9]","[92.0152836843556, 91.58892582949886, 86.2038576498559, 91.73820004985969, 92.00610777531934]",4.0,False,8.2,3.1144823004794873,2.37483549118042,0.8054704346839179
0,,sub_103_collocated,2024-08-07 11:56:31,3,distance,cathedral,numerosity_judgement,1,23,3,countries_reversed,"['_Togo_reversed', '_Belgium_reversed', '_Sudan_reversed']","['m', 'm', 'f']","['p318', 'p307', 'p268']","[4, 7, 5]","[89.31368318402099, 91.73820004985969, 90.34149293193902]",3.0,True,7.333333333333333,1.5275252316519465,1.609262228012085,0.917739189649302
0,,sub_103_collocated,2024-08-07 11:56:34,3,distance,cathedral,numerosity_judgement,1,24,2,countries_reversed,"['_Oman_reversed', '_Congo_reversed']","['f', 'f']","['p245', 'p284']","[6, 5]","[91.58892582949886, 90.34149293193902]",2.0,True,7.5,0.7071067811865476,1.1717922687530518,0.685813188060379
0,,sub_103_collocated,2024-08-07 11:56:37,3,distance,cathedral,numerosity_judgement,1,25,6,countries_reversed,"['_Togo_reversed', '_Oman_reversed', '_Japan_reversed', '_Yemen_reversed', '_Syria_reversed', '_Britain_reversed']","['m', 'f', 'f', 'm', 'm', 'm']","['p229', 'p245', 'p248', 'p318', 'p256', 'p307']","[5, 1, 6, 2, 9, 0]","[90.34149293193902, 86.2038576498559, 91.58892582949886, 87.57049330475357, 92.00610777531934, 84.40078082039426]",4.0,False,5.833333333333333,3.430257521916783,1.3280320167541504,0.7780955623652253
0,,sub_103_collocated,2024-08-07 11:56:41,3,distance,cathedral,numerosity_judgement,1,26,4,countries_reversed,"['_Togo_reversed', '_Mali_reversed', '_Sudan_reversed', '_Japan_reversed']","['m', 'm', 'f', 'f']","['p307', 'p229', 'p248', 'p268']","[6, 0, 8, 1]","[91.58892582949886, 84.40078082039426, 92.0152836843556, 86.2038576498559]",3.0,False,5.75,3.8622100754188224,2.327963352203369,0.8651685393258427
0,,sub_103_collocated,2024-08-07 11:56:45,3,distance,cathedral,numerosity_judgement,1,27,3,countries_reversed,"['_Togo_reversed', '_Belgium_reversed', '_Sudan_reversed']","['f', 'f', 'f']","['p268', 'p284', 'p248']","[4, 10, 1]","[89.31368318402099, 93.00003341222717, 86.2038576498559]",2.0,False,7.0,4.58257569495584,1.6873822212219238,0.9571217795936896
0,,sub_103_collocated,2024-08-07 11:56:49,3,distance,cathedral,numerosity_judgement,1,28,5,countries_reversed,"['_Cuba_reversed', '_Sudan_reversed', '_Congo_reversed', '_Togo_reversed', '_Yemen_reversed']","['m', 'm', 'm', 'f', 'f']","['p318', 'p229', 'p256', 'p268', 'p284']","[5, 0, 4, 10, 8]","[90.34149293193902, 84.40078082039426, 89.31368318402099, 93.00003341222717, 92.0152836843556]",4.0,False,7.4,3.847076812334269,1.9373650550842285,0.7947338554080127
0,,sub_103_collocated,2024-08-07 11:56:52,3,distance,cathedral,numerosity_judgement,1,29,2,countries_reversed,"['_Peru_reversed', '_Tonga_reversed']","['f', 'f']","['p245', 'p248']","[2, 5]","[87.57049330475357, 90.34149293193902]",2.0,True,5.5,2.1213203435596424,1.4061522483825684,0.8136760867097945
0,,sub_103_collocated,2024-08-07 11:56:55,3,distance,cathedral,numerosity_judgement,1,30,4,countries_reversed,"['_Tonga_reversed', '_Oman_reversed', '_Japan_reversed', '_Syria_reversed']","['f', 'm', 'f', 'f']","['p245', 'p256', 'p268', 'p284']","[7, 0, 6, 10]","[91.73820004985969, 84.40078082039426, 91.58892582949886, 93.00003341222717]",3.0,False,7.75,4.193248541803041,1.578014612197876,0.8402905459085235
0,,sub_103_collocated,2024-08-07 11:57:00,3,distance,cathedral,numerosity_judgement,1,31,3,countries_reversed,"['_Oman_reversed', '_Peru_reversed', '_Cuba_reversed']","['f', 'f', 'm']","['p284', 'p248', 'p307']","[6, 10, 7]","[91.58892582949886, 93.00003341222717, 91.73820004985969]",3.0,True,9.666666666666666,2.0816659994661326,3.1872780323028564,0.6376234252638747
0,,sub_103_collocated,2024-08-07 11:57:03,3,distance,cathedral,numerosity_judgement,1,32,2,countries_reversed,"['_Yemen_reversed', '_Mali_reversed']","['m', 'm']","['p256', 'p318']","[0, 4]","[84.40078082039426, 89.31368318402099]",2.0,True,4.0,2.8284271247461903,1.2499148845672607,0.9306435137895812
0,,sub_103_collocated,2024-08-07 11:57:07,3,distance,cathedral,numerosity_judgement,1,33,6,countries_reversed,"['_Belgium_reversed', '_Congo_reversed', '_Mali_reversed', '_Sudan_reversed', '_Togo_reversed', '_Yemen_reversed']","['m', 'm', 'f', 'm', 'f', 'm']","['p256', 'p229', 'p284', 'p318', 'p245', 'p307']","[9, 2, 1, 0, 5, 10]","[92.00610777531934, 87.57049330475357, 86.2038576498559, 84.40078082039426, 90.34149293193902, 93.00003341222717]",4.0,False,6.5,4.230839160261236,1.7186305522918701,0.8892293723754398
0,,sub_103_collocated,2024-08-07 11:57:10,3,distance,cathedral,numerosity_judgement,1,34,5,countries_reversed,"['_Japan_reversed', '_Yemen_reversed', '_Britain_reversed', '_Sudan_reversed', '_Congo_reversed']","['f', 'm', 'f', 'f', 'f']","['p245', 'p318', 'p248', 'p268', 'p284']","[10, 8, 1, 3, 5]","[93.00003341222717, 92.0152836843556, 86.2038576498559, 89.14911522239515, 90.34149293193902]",5.0,True,7.4,3.646916505762094,1.078049898147583,0.9029054590852345
0,,sub_103_collocated,2024-08-07 11:57:14,3,distance,cathedral,numerosity_judgement,1,35,6,countries_reversed,"['_Congo_reversed', '_Japan_reversed', '_Syria_reversed', '_Cuba_reversed', '_Belgium_reversed', '_Yemen_reversed']","['f', 'm', 'm', 'f', 'm', 'm']","['p248', 'p256', 'p318', 'p284', 'p229', 'p307']","[10, 3, 6, 4, 5, 8]","[93.00003341222717, 89.14911522239515, 91.58892582949886, 89.31368318402099, 90.34149293193902, 92.0152836843556]",6.0,True,8.0,2.6076809620810595,1.499894618988037,0.702621722846442
0,,sub_103_collocated,2024-08-07 11:57:18,3,distance,cathedral,numerosity_judgement,1,36,2,countries_reversed,"['_Oman_reversed', '_Cuba_reversed']","['f', 'm']","['p268', 'p256']","[7, 8]","[91.73820004985969, 92.0152836843556]",2.0,True,9.5,0.7071067811865476,2.890425682067871,0.7538304392236976
0,,sub_103_collocated,2024-08-07 11:57:22,3,distance,cathedral,numerosity_judgement,1,37,5,countries_reversed,"['_Sudan_reversed', '_Mali_reversed', '_Yemen_reversed', '_Oman_reversed', '_Peru_reversed']","['m', 'm', 'f', 'm', 'm']","['p256', 'p318', 'p248', 'p307', 'p229']","[9, 1, 0, 5, 4]","[92.00610777531934, 86.2038576498559, 84.40078082039426, 90.34149293193902, 89.31368318402099]",3.0,False,5.8,3.5637059362410923,1.421776294708252,0.7417092271024855
0,,sub_103_collocated,2024-08-07 11:57:25,3,distance,cathedral,numerosity_judgement,1,38,4,countries_reversed,"['_Peru_reversed', '_Yemen_reversed', '_Togo_reversed', '_Cuba_reversed']","['m', 'f', 'm', 'f']","['p229', 'p248', 'p318', 'p245']","[2, 10, 0, 5]","[87.57049330475357, 93.00003341222717, 84.40078082039426, 90.34149293193902]",4.0,True,6.25,4.349329450233296,1.3592801094055176,0.6749290659403019
0,,sub_103_collocated,2024-08-07 11:57:29,3,distance,cathedral,numerosity_judgement,1,39,3,countries_reversed,"['_Japan_reversed', '_Oman_reversed', '_Belgium_reversed']","['f', 'f', 'm']","['p284', 'p268', 'p256']","[6, 10, 4]","[91.58892582949886, 93.00003341222717, 89.31368318402099]",3.0,True,8.666666666666666,3.055050463303893,2.1873483657836914,0.8875950516399954
0,,sub_103_collocated,2024-08-07 11:57:33,3,distance,cathedral,numerosity_judgement,1,40,4,countries_reversed,"['_Peru_reversed', '_Britain_reversed', '_Yemen_reversed', '_Congo_reversed']","['m', 'f', 'f', 'm']","['p307', 'p245', 'p268', 'p256']","[6, 0, 4, 3]","[91.58892582949886, 84.40078082039426, 89.31368318402099, 89.14911522239515]",4.0,True,5.25,2.5,1.8748700618743896,0.6504256043581886
0,,sub_103_collocated,2024-08-07 11:57:36,3,distance,cathedral,numerosity_judgement,1,41,2,countries_reversed,"['_Oman_reversed', '_Yemen_reversed']","['m', 'f']","['p256', 'p245']","[3, 5]","[89.14911522239515, 90.34149293193902]",2.0,True,6.0,1.4142135623730951,1.3436570167541504,0.5576552037226195
0,,sub_103_collocated,2024-08-07 11:57:39,3,distance,cathedral,numerosity_judgement,1,42,5,countries_reversed,"['_Peru_reversed', '_Belgium_reversed', '_Syria_reversed', '_Togo_reversed', '_Yemen_reversed']","['m', 'm', 'f', 'f', 'm']","['p256', 'p307', 'p268', 'p248', 'p229']","[0, 1, 9, 2, 8]","[84.40078082039426, 86.2038576498559, 92.00610777531934, 87.57049330475357, 92.0152836843556]",4.0,False,6.0,4.183300132670378,1.4842722415924072,0.9353989331517422
0,,sub_103_collocated,2024-08-07 11:57:43,3,distance,cathedral,numerosity_judgement,1,43,3,countries_reversed,"['_Yemen_reversed', '_Syria_reversed', '_Japan_reversed']","['m', 'm', 'f']","['p229', 'p256', 'p284']","[4, 1, 3]","[89.31368318402099, 86.2038576498559, 89.14911522239515]",3.0,True,4.666666666666667,1.5275252316519465,1.8123743534088135,0.9306662126886844
0,,sub_103_collocated,2024-08-07 11:57:48,3,distance,cathedral,numerosity_judgement,1,44,6,countries_reversed,"['_Tonga_reversed', '_Togo_reversed', '_Cuba_reversed', '_Congo_reversed', '_Sudan_reversed', '_Oman_reversed']","['m', 'm', 'f', 'f', 'm', 'f']","['p307', 'p256', 'p245', 'p268', 'p229', 'p248']","[8, 6, 7, 0, 1, 3]","[92.0152836843556, 91.58892582949886, 91.73820004985969, 84.40078082039426, 86.2038576498559, 89.14911522239515]",4.0,False,6.166666666666667,3.3115957885386114,3.140406608581543,0.7853819089774146
0,,sub_103_collocated,2024-08-07 11:57:51,3,distance,cathedral,numerosity_judgement,1,45,3,countries_reversed,"['_Peru_reversed', '_Belgium_reversed', '_Oman_reversed']","['f', 'm', 'f']","['p268', 'p229', 'p245']","[10, 2, 5]","[93.00003341222717, 87.57049330475357, 90.34149293193902]",2.0,False,7.666666666666667,4.041451884327381,1.4686477184295654,0.6891272273294745
0,,sub_103_collocated,2024-08-07 11:57:55,3,distance,cathedral,numerosity_judgement,1,46,4,countries_reversed,"['_Oman_reversed', '_Togo_reversed', '_Peru_reversed', '_Syria_reversed']","['m', 'm', 'f', 'f']","['p229', 'p307', 'p268', 'p248']","[5, 4, 1, 6]","[90.34149293193902, 89.31368318402099, 86.2038576498559, 91.58892582949886]",3.0,False,6.0,2.160246899469287,1.6561357975006104,0.8842469640222449
0,,sub_103_collocated,2024-08-07 11:57:59,3,distance,cathedral,numerosity_judgement,1,47,5,countries_reversed,"['_Congo_reversed', '_Cuba_reversed', '_Syria_reversed', '_Mali_reversed', '_Tonga_reversed']","['f', 'f', 'm', 'm', 'f']","['p268', 'p248', 'p318', 'p256', 'p245']","[2, 9, 0, 3, 1]","[87.57049330475357, 92.00610777531934, 84.40078082039426, 89.14911522239515, 86.2038576498559]",5.0,True,5.0,3.5355339059327378,2.202971935272217,0.8279650436953808
0,,sub_103_collocated,2024-08-07 11:58:03,3,distance,cathedral,numerosity_judgement,1,48,2,countries_reversed,"['_Congo_reversed', '_Syria_reversed']","['f', 'f']","['p245', 'p284']","[5, 2]","[90.34149293193902, 87.57049330475357]",2.0,True,5.5,2.1213203435596424,1.8748693466186523,0.9188400862558166
0,,sub_103_collocated,2024-08-07 11:58:07,3,distance,cathedral,numerosity_judgement,1,49,6,countries_reversed,"['_Congo_reversed', '_Mali_reversed', '_Cuba_reversed', '_Sudan_reversed', '_Britain_reversed', '_Belgium_reversed']","['f', 'm', 'm', 'm', 'f', 'f']","['p268', 'p307', 'p318', 'p256', 'p245', 'p248']","[10, 3, 9, 4, 1, 2]","[93.00003341222717, 89.14911522239515, 92.00610777531934, 89.31368318402099, 86.2038576498559, 87.57049330475357]",3.0,False,6.833333333333333,3.763863263545405,1.6873819828033447,0.8723981386902735
0,,sub_103_collocated,2024-08-07 11:58:12,3,distance,cathedral,numerosity_judgement,1,50,2,countries_reversed,"['_Yemen_reversed', '_Tonga_reversed']","['f', 'm']","['p248', 'p256']","[8, 6]","[92.0152836843556, 91.58892582949886]",4.0,False,9.0,1.4142135623730951,2.4529547691345215,0.6640789921688798
0,,sub_103_collocated,2024-08-07 11:58:16,3,distance,cathedral,numerosity_judgement,1,51,4,countries_reversed,"['_Cuba_reversed', '_Peru_reversed', '_Oman_reversed', '_Britain_reversed']","['f', 'f', 'm', 'f']","['p248', 'p284', 'p307', 'p268']","[8, 4, 9, 5]","[92.0152836843556, 89.31368318402099, 92.00610777531934, 90.34149293193902]",3.0,False,8.5,2.3804761428476167,2.202972412109375,0.7483259561911247
0,,sub_103_collocated,2024-08-07 11:58:20,3,distance,cathedral,numerosity_judgement,1,52,3,countries_reversed,"['_Cuba_reversed', '_Mali_reversed', '_Yemen_reversed']","['f', 'm', 'f']","['p245', 'p256', 'p284']","[5, 3, 8]","[90.34149293193902, 89.14911522239515, 92.0152836843556]",3.0,True,7.333333333333333,2.516611478423583,2.0154836177825928,0.6688344115310407
0,,sub_103_collocated,2024-08-07 11:58:23,3,distance,cathedral,numerosity_judgement,1,53,6,countries_reversed,"['_Tonga_reversed', '_Oman_reversed', '_Congo_reversed', '_Togo_reversed', '_Cuba_reversed', '_Sudan_reversed']","['m', 'm', 'f', 'f', 'f', 'f']","['p307', 'p256', 'p245', 'p268', 'p248', 'p284']","[9, 2, 8, 3, 4, 6]","[92.00610777531934, 87.57049330475357, 92.0152836843556, 89.14911522239515, 89.31368318402099, 91.58892582949886]",4.0,False,7.333333333333333,2.804757862395017,1.6092643737792969,0.8341958914992623
0,,sub_103_collocated,2024-08-07 11:58:29,3,distance,cathedral,numerosity_judgement,1,54,5,countries_reversed,"['_Yemen_reversed', '_Cuba_reversed', '_Congo_reversed', '_Britain_reversed', '_Tonga_reversed']","['m', 'f', 'm', 'f', 'f']","['p256', 'p268', 'p229', 'p245', 'p248']","[5, 6, 3, 8, 1]","[90.34149293193902, 91.58892582949886, 89.14911522239515, 92.0152836843556, 86.2038576498559]",5.0,True,6.6,2.701851217221259,3.5778772830963135,0.6996141187152423
0,,sub_103_collocated,2024-08-07 11:58:34,3,distance,cathedral,numerosity_judgement,1,55,6,countries_reversed,"['_Britain_reversed', '_Congo_reversed', '_Belgium_reversed', '_Syria_reversed', '_Japan_reversed', '_Togo_reversed']","['f', 'f', 'f', 'm', 'm', 'f']","['p245', 'p284', 'p248', 'p307', 'p318', 'p268']","[8, 4, 5, 2, 9, 0]","[92.0152836843556, 89.31368318402099, 90.34149293193902, 87.57049330475357, 92.00610777531934, 84.40078082039426]",4.0,False,6.666666666666667,3.444802848737017,3.812234878540039,0.9294518215866532
0,,sub_103_collocated,2024-08-07 11:58:38,3,distance,cathedral,numerosity_judgement,1,56,5,countries_reversed,"['_Cuba_reversed', '_Peru_reversed', '_Britain_reversed', '_Mali_reversed', '_Yemen_reversed']","['m', 'f', 'm', 'm', 'f']","['p307', 'p284', 'p318', 'p256', 'p248']","[5, 10, 4, 3, 7]","[90.34149293193902, 93.00003341222717, 89.31368318402099, 89.14911522239515, 91.73820004985969]",3.0,False,7.8,2.7748873851023212,1.9373664855957031,0.7292702303938259
0,,sub_103_collocated,2024-08-07 11:58:42,3,distance,cathedral,numerosity_judgement,1,57,4,countries_reversed,"['_Japan_reversed', '_Tonga_reversed', '_Peru_reversed', '_Oman_reversed']","['m', 'f', 'm', 'f']","['p256', 'p245', 'p318', 'p284']","[2, 8, 5, 3]","[87.57049330475357, 92.0152836843556, 90.34149293193902, 89.14911522239515]",5.0,False,6.5,2.6457513110645907,1.2655365467071533,0.7710475541936216
0,,sub_103_collocated,2024-08-07 11:58:45,3,distance,cathedral,numerosity_judgement,1,58,3,countries_reversed,"['_Britain_reversed', '_Peru_reversed', '_Oman_reversed']","['f', 'f', 'm']","['p245', 'p284', 'p307']","[4, 2, 10]","[89.31368318402099, 87.57049330475357, 93.00003341222717]",2.0,False,7.333333333333333,4.163331998932266,1.2342891693115234,0.8400749063670412
0,,sub_103_collocated,2024-08-07 11:58:48,3,distance,cathedral,numerosity_judgement,1,59,2,countries_reversed,"['_Japan_reversed', '_Togo_reversed']","['m', 'f']","['p229', 'p284']","[4, 3]","[89.31368318402099, 89.14911522239515]",2.0,True,5.5,0.7071067811865476,1.3592815399169922,0.9629326977641584
0,,sub_103_collocated,2024-08-07 11:58:53,3,distance,cathedral,numerosity_judgement,1,60,6,countries_reversed,"['_Britain_reversed', '_Japan_reversed', '_Cuba_reversed', '_Tonga_reversed', '_Yemen_reversed', '_Mali_reversed']","['f', 'm', 'm', 'f', 'f', 'm']","['p284', 'p256', 'p318', 'p248', 'p268', 'p307']","[7, 8, 5, 2, 1, 10]","[91.73820004985969, 92.0152836843556, 90.34149293193902, 87.57049330475357, 86.2038576498559, 93.00003341222717]",4.0,False,7.5,3.5071355833500366,1.9373657703399658,0.7500510725229826
